연월,보험사,상품카테고리,연령대,성별,가입건수,청구건수,경과보험료_원,청구금액_원,손해율(%)
2024-02,정원손해보험,자동차,50대,남성,1231,44,91667000,79915000,87.2
2024-02,정원손해보험,자동차,50대,여성,1030,34,66260000,54506000,82.3
2024-02,해피손해보험,자동차,20대,남성,1460,53,136180000,124247000,91.2
2024-02,해피손해보험,자동차,20대,여성,1231,45,97202000,86269000,88.8
2024-02,해피손해보험,자동차,30대,남성,1894,62,133943000,118384000,88.4
2024-02,해피손해보험,자동차,30대,여성,1575,53,95495000,80878000,84.7
2024-02,해피손해보험,자동차,40대,남성,1820,58,117586000,100786000,85.7
2024-02,해피손해보험,자동차,40대,여성,1508,44,84593000,69860000,82.6
2024-02,해피손해보험,자동차,50대,남성,1371,48,95616000,84033000,87.9
2024-02,해피손해보험,자동차,50대,여성,1123,36,67729000,56309000,83.1
2024-02,조녁생명,어린이,0-1세,남성,541,21,31924000,25320000,79.3
2024-02,조녁생명,어린이,0-1세,여성,509,20,29490000,23456000,79.5
2024-02,조녁생명,어린이,2-5세,남성,947,32,37195000,28925000,77.8
2024-02,조녁생명,어린이,2-5세,여성,845,29,33693000,26107000,77.5
2024-02,조녁생명,어린이,6-10세,남성,1049,35,32211000,24118000,74.9
2024-02,조녁생명,어린이,6-10세,여성,973,33,30159000,22444000,74.4
2024-02,조녁생명,어린이,11-15세,남성,761,24,20039000,14732000,73.5
2024-02,조녁생명,어린이,11-15세,여성,734,23,19310000,13959000,72.3
2024-02,미래라이프,어린이,0-1세,남성,616,24,32793000,25323000,77.2
2024-02,미래라이프,어린이,0-1세,여성,570,23,29773000,22587000,75.9
2024-02,미래라이프,어린이,2-5세,남성,1018,37,35517000,26409000,74.4
2024-02,미래라이프,어린이,2-5세,여성,1011,36,35178000,25100000,71.4
2024-02,미래라이프,어린이,6-10세,남성,1147,37,31803000,22555000,70.9
2024-02,미래라이프,어린이,6-10세,여성,1084,35,29494000,20941000,71.0
2024-02,미래라이프,어린이,11-15세,남성,846,24,19824000,13962000,70.4
2024-02,미래라이프,어린이,11-15세,여성,848,25,19984000,13806000,69.1
2024-02,정원손해보험,어린이,0-1세,남성,555,22,30265000,23815000,78.7
2024-02,정원손해보험,어린이,0-1세,여성,537,22,29295000,22064000,75.3
2024-02,정원손해보험,어린이,2-5세,남성,991,36,35790000,26268000,73.4
2024-02,정원손해보험,어린이,2-5세,여성,890,30,33098000,24051000,72.7
2024-02,정원손해보험,어린이,6-10세,남성,1085,37,31232000,22825000,73.1
2024-02,정원손해보험,어린이,6-10세,여성,1050,34,30732000,22196000,72.2
2024-02,정원손해보험,어린이,11-15세,남성,828,24,20876000,14724000,70.5
2024-02,정원손해보험,어린이,11-15세,여성,775,24,19289000,14005000,72.6
2024-02,해피손해보험,어린이,0-1세,남성,609,25,31133000,24285000,78.0
2024-02,해피손해보험,어린이,0-1세,여성,573,23,29366000,23342000,79.5
2024-02,해피손해보험,어린이,2-5세,남성,1028,37,35247000,27264000,77.4
2024-02,해피손해보험,어린이,2-5세,여성,993,33,34062000,25394000,74.6
2024-02,해피손해보험,어린이,6-10세,남성,1204,40,32451000,23912000,73.7
2024-02,해피손해보험,어린이,6-10세,여성,1155,37,30714000,21919000,71.4
2024-02,해피손해보험,어린이,11-15세,남성,878,27,20546000,14754000,71.8
2024-02,해피손해보험,어린이,11-15세,여성,819,25,19008000,13792000,72.6
2024-02,조녁생명,실손,20대,남성,1242,44,13604000,11080000,81.4
2024-02,조녁생명,실손,20대,여성,1332,47,15641000,13140000,84.0
2024-02,조녁생명,실손,30대,남성,1436,50,19578000,16191000,82.7
2024-02,조녁생명,실손,30대,여성,1456,52,20477000,17763000,86.7
2024-02,조녁생명,실손,40대,남성,1351,49,23570000,20493000,86.9
2024-02,조녁생명,실손,40대,여성,1355,53,24612000,21955000,89.2
2024-02,조녁생명,실손,50대,남성,1108,44,24255000,21684000,89.4
2024-02,조녁생명,실손,50대,여성,1103,47,25381000,23356000,92.0
2024-02,조녁생명,실손,60대,남성,743,32,19250000,18307000,95.1
2024-02,조녁생명,실손,60대,여성,759,34,20258000,19530000,96.4
2024-02,미래라이프,실손,20대,남성,1342,46,13112000,10171000,77.6
2024-02,미래라이프,실손,20대,여성,1486,54,15542000,12689000,81.6
2024-02,미래라이프,실손,30대,남성,1584,58,19276000,15807000,82.0
2024-02,미래라이프,실손,30대,여성,1706,63,21468000,18386000,85.6
2024-02,미래라이프,실손,40대,남성,1466,54,23341000,19552000,83.8
2024-02,미래라이프,실손,40대,여성,1601,61,25899000,22372000,86.4
2024-02,미래라이프,실손,50대,남성,1185,48,23010000,19682000,85.5
2024-02,미래라이프,실손,50대,여성,1309,56,26795000,24414000,91.1
2024-02,미래라이프,실손,60대,남성,799,34,18538000,16874000,91.0
2024-02,미래라이프,실손,60대,여성,873,39,21338000,20260000,94.9
2024-02,정원손해보험,실손,20대,남성,1324,44,13768000,10845000,78.8
2024-02,정원손해보험,실손,20대,여성,1379,49,15114000,12683000,83.9
2024-02,정원손해보험,실손,30대,남성,1479,51,18550000,15461000,83.3
2024-02,정원손해보험,실손,30대,여성,1621,59,21280000,18129000,85.2
2024-02,정원손해보험,실손,40대,남성,1411,52,22987000,19023000,82.8
2024-02,정원손해보험,실손,40대,여성,1493,56,25505000,21626000,84.8
2024-02,정원손해보험,실손,50대,남성,1163,45,24133000,21462000,88.9
2024-02,정원손해보험,실손,50대,여성,1173,48,25596000,23499000,91.8
2024-02,정원손해보험,실손,60대,남성,743,32,17788000,16554000,93.1
2024-02,정원손해보험,실손,60대,여성,791,35,19796000,19126000,96.6
2024-02,해피손해보험,실손,20대,남성,1409,47,13236000,10713000,80.9
2024-02,해피손해보험,실손,20대,여성,1524,56,15410000,13114000,85.1
2024-02,해피손해보험,실손,30대,남성,1652,56,19493000,16072000,82.5
2024-02,해피손해보험,실손,30대,여성,1747,65,21188000,18571000,87.6
2024-02,해피손해보험,실손,40대,남성,1485,52,22907000,19410000,84.7
2024-02,해피손해보험,실손,40대,여성,1559,57,24695000,21590000,87.4
2024-02,해피손해보험,실손,50대,남성,1228,49,23587000,21451000,90.9
2024-02,해피손해보험,실손,50대,여성,1332,56,26757000,24470000,91.5
2024-02,해피손해보험,실손,60대,남성,815,36,18020000,16896000,93.8
2024-02,해피손해보험,실손,60대,여성,853,38,20167000,19065000,94.5
2024-02,조녁생명,종신,30대,남성,435,2,42680000,31258000,73.2
2024-02,조녁생명,종신,30대,여성,411,1,38662000,27918000,72.2
2024-02,조녁생명,종신,40대,남성,516,3,81346000,61484000,75.6
2024-02,조녁생명,종신,40대,여성,517,2,75864000,56922000,75.0
2024-02,조녁생명,종신,50대,남성,464,3,101414000,79093000,78.0
2024-02,조녁생명,종신,50대,여성,453,2,92622000,69880000,75.4
2024-02,조녁생명,종신,60대,남성,334,2,96343000,77131000,80.1
2024-02,조녁생명,종신,60대,여성,331,2,88839000,69308000,78.0
2024-02,조녁생명,종신,70대,남성,190,1,64067000,53499000,83.5
2024-02,조녁생명,종신,70대,여성,184,1,56162000,46848000,83.4
2024-02,미래라이프,종신,30대,남성,473,2,41906000,30462000,72.7
2024-02,미래라이프,종신,30대,여성,490,1,41111000,28531000,69.4
2024-02,미래라이프,종신,40대,남성,580,3,80626000,59618000,73.9
2024-02,미래라이프,종신,40대,여성,589,4,78099000,55612000,71.2
2024-02,미래라이프,종신,50대,남성,533,3,102694000,77204000,75.2
2024-02,미래라이프,종신,50대,여성,539,2,97115000,73076000,75.2
2024-02,미래라이프,종신,60대,남성,376,3,95627000,76238000,79.7
2024-02,미래라이프,종신,60대,여성,361,3,84611000,64575000,76.3
2024-02,미래라이프,종신,70대,남성,204,1,60757000,48861000,80.4
2024-02,미래라이프,종신,70대,여성,212,1,58631000,46573000,79.4
2024-02,정원손해보험,화재,30대,남성,268,3,4768000,3937000,82.6
2024-02,정원손해보험,화재,30대,여성,275,3,4899000,4052000,82.7
2024-02,정원손해보험,화재,40대,남성,414,6,9907000,8122000,82.0
2024-02,정원손해보험,화재,40대,여성,410,5,9880000,8119000,82.2
2024-02,정원손해보험,화재,50대,남성,469,6,14935000,12856000,86.1
2024-02,정원손해보험,화재,50대,여성,460,6,14483000,12365000,85.4
2024-02,정원손해보험,화재,60대,남성,347,5,15599000,13871000,88.9
2024-02,정원손해보험,화재,60대,여성,341,5,14933000,13484000,90.3
2024-02,해피손해보험,화재,30대,남성,300,4,5014000,4197000,83.7
2024-02,해피손해보험,화재,30대,여성,293,3,4821000,3962000,82.2
2024-02,해피손해보험,화재,40대,남성,450,7,9736000,8166000,83.9
2024-02,해피손해보험,화재,40대,여성,432,6,9546000,7922000,83.0
2024-02,해피손해보험,화재,50대,남성,527,7,15390000,13263000,86.2
2024-02,해피손해보험,화재,50대,여성,499,7,14255000,12490000,87.6
2024-02,해피손해보험,화재,60대,남성,395,6,16070000,14742000,91.7
2024-02,해피손해보험,화재,60대,여성,376,5,15618000,14592000,93.4
2024-03,정원손해보험,자동차,20대,남성,1339,55,135653000,125311000,92.4
2024-03,정원손해보험,자동차,20대,여성,1105,40,96555000,85779000,88.8
2024-03,정원손해보험,자동차,30대,남성,1777,63,137389000,117474000,85.5
2024-03,정원손해보험,자동차,30대,여성,1432,48,96561000,80352000,83.2
2024-03,정원손해보험,자동차,40대,남성,1659,58,116624000,97824000,83.9
2024-03,정원손해보험,자동차,40대,여성,1366,42,82595000,65896000,79.8
2024-03,정원손해보험,자동차,50대,남성,1274,47,95015000,82438000,86.8
2024-03,정원손해보험,자동차,50대,여성,1058,36,68906000,58369000,84.7
2024-03,해피손해보험,자동차,20대,남성,1488,60,136727000,126712000,92.7
2024-03,해피손해보험,자동차,20대,여성,1223,45,98375000,89514000,91.0
2024-03,해피손해보험,자동차,30대,남성,1959,69,140681000,124972000,88.8
2024-03,해피손해보험,자동차,30대,여성,1688,57,102825000,88404000,86.0
2024-03,해피손해보험,자동차,40대,남성,1781,62,117920000,99998000,84.8
2024-03,해피손해보험,자동차,40대,여성,1457,47,81800000,67711000,82.8
2024-03,해피손해보험,자동차,50대,남성,1342,49,92340000,82350000,89.2
2024-03,해피손해보험,자동차,50대,여성,1195,41,70563000,59942000,84.9
2024-03,조녁생명,어린이,0-1세,남성,540,25,31382000,25968000,82.7
2024-03,조녁생명,어린이,0-1세,여성,496,23,29052000,24127000,83.0
2024-03,조녁생명,어린이,2-5세,남성,909,36,35935000,29732000,82.7
2024-03,조녁생명,어린이,2-5세,여성,869,34,33673000,27582000,81.9
2024-03,조녁생명,어린이,6-10세,남성,1052,42,32257000,25976000,80.5
2024-03,조녁생명,어린이,6-10세,여성,1011,40,31499000,24609000,78.1
2024-03,조녁생명,어린이,11-15세,남성,759,26,20169000,15830000,78.5
2024-03,조녁생명,어린이,11-15세,여성,738,26,20110000,15589000,77.5
2024-03,미래라이프,어린이,0-1세,남성,620,28,32088000,25562000,79.7
2024-03,미래라이프,어린이,0-1세,여성,546,24,28169000,22911000,81.3
2024-03,미래라이프,어린이,2-5세,남성,1045,44,35787000,27425000,76.6
2024-03,미래라이프,어린이,2-5세,여성,985,39,34013000,26715000,78.5
2024-03,미래라이프,어린이,6-10세,남성,1182,46,32315000,25079000,77.6
2024-03,미래라이프,어린이,6-10세,여성,1120,45,31046000,23120000,74.5
2024-03,미래라이프,어린이,11-15세,남성,848,31,19808000,14984000,75.6
2024-03,미래라이프,어린이,11-15세,여성,799,29,18900000,13748000,72.7
2024-03,정원손해보험,어린이,0-1세,남성,545,25,30145000,24456000,81.1
2024-03,정원손해보험,어린이,0-1세,여성,539,25,29570000,23830000,80.6
2024-03,정원손해보험,어린이,2-5세,남성,967,41,35128000,28219000,80.3
2024-03,정원손해보험,어린이,2-5세,여성,893,37,32854000,25897000,78.8
2024-03,정원손해보험,어린이,6-10세,남성,1124,43,32879000,25215000,76.7
2024-03,정원손해보험,어린이,6-10세,여성,1009,39,29495000,22843000,77.4
2024-03,정원손해보험,어린이,11-15세,남성,807,30,20085000,15444000,76.9
2024-03,정원손해보험,어린이,11-15세,여성,772,28,19143000,14102000,73.7
2024-03,해피손해보험,어린이,0-1세,남성,589,27,29449000,24029000,81.6
2024-03,해피손해보험,어린이,0-1세,여성,580,26,29781000,24495000,82.3
2024-03,해피손해보험,어린이,2-5세,남성,1103,44,36852000,29856000,81.0
2024-03,해피손해보험,어린이,2-5세,여성,984,40,33680000,26210000,77.8
2024-03,해피손해보험,어린이,6-10세,남성,1198,48,32539000,25284000,77.7
2024-03,해피손해보험,어린이,6-10세,여성,1113,44,29708000,22807000,76.8
2024-03,해피손해보험,어린이,11-15세,남성,923,34,21295000,16807000,78.9
2024-03,해피손해보험,어린이,11-15세,여성,856,30,19513000,14626000,75.0
2024-03,조녁생명,실손,20대,남성,1272,43,14022000,11348000,80.9
2024-03,조녁생명,실손,20대,여성,1281,43,15119000,12713000,84.1
2024-03,조녁생명,실손,30대,남성,1437,47,19773000,16397000,82.9
2024-03,조녁생명,실손,30대,여성,1558,56,21805000,18816000,86.3
2024-03,조녁생명,실손,40대,남성,1346,49,23467000,20031000,85.4
2024-03,조녁생명,실손,40대,여성,1360,49,25294000,21864000,86.4
2024-03,조녁생명,실손,50대,남성,1101,44,24375000,22163000,90.9
2024-03,조녁생명,실손,50대,여성,1111,44,25848000,23554000,91.1
2024-03,조녁생명,실손,60대,남성,739,32,19420000,18276000,94.1
2024-03,조녁생명,실손,60대,여성,779,34,20798000,20160000,96.9
2024-03,미래라이프,실손,20대,남성,1351,45,13421000,10699000,79.7
2024-03,미래라이프,실손,20대,여성,1495,50,15615000,12574000,80.5
2024-03,미래라이프,실손,30대,남성,1589,54,19276000,15281000,79.3
2024-03,미래라이프,실손,30대,여성,1714,62,21982000,18014000,81.9
2024-03,미래라이프,실손,40대,남성,1522,53,23682000,19297000,81.5
2024-03,미래라이프,실손,40대,여성,1543,55,25600000,21756000,85.0
2024-03,미래라이프,실손,50대,남성,1185,47,23179000,20346000,87.8
2024-03,미래라이프,실손,50대,여성,1289,51,26372000,23291000,88.3
2024-03,미래라이프,실손,60대,남성,845,35,19603000,17908000,91.4
2024-03,미래라이프,실손,60대,여성,898,40,21710000,20129000,92.7
2024-03,정원손해보험,실손,20대,남성,1309,43,13889000,10970000,79.0
2024-03,정원손해보험,실손,20대,여성,1348,47,14738000,12062000,81.8
2024-03,정원손해보험,실손,30대,남성,1477,49,19000000,15759000,82.9
2024-03,정원손해보험,실손,30대,여성,1595,56,21280000,18322000,86.1
2024-03,정원손해보험,실손,40대,남성,1401,48,23361000,19128000,81.9
2024-03,정원손해보험,실손,40대,여성,1440,54,24648000,21238000,86.2
2024-03,정원손해보험,실손,50대,남성,1170,47,24421000,20998000,86.0
2024-03,정원손해보험,실손,50대,여성,1212,50,25789000,23546000,91.3
2024-03,정원손해보험,실손,60대,남성,782,33,19013000,17092000,89.9
2024-03,정원손해보험,실손,60대,여성,799,35,20060000,18734000,93.4
2024-03,해피손해보험,실손,20대,남성,1437,48,13586000,10749000,79.1
2024-03,해피손해보험,실손,20대,여성,1458,50,14619000,12064000,82.5
2024-03,해피손해보험,실손,30대,남성,1683,58,19698000,16320000,82.9
2024-03,해피손해보험,실손,30대,여성,1724,64,20780000,17723000,85.3
2024-03,해피손해보험,실손,40대,남성,1503,51,22524000,19117000,84.9
2024-03,해피손해보험,실손,40대,여성,1649,62,26130000,23044000,88.2
2024-03,해피손해보험,실손,50대,남성,1222,48,22863000,20613000,90.2
2024-03,해피손해보험,실손,50대,여성,1292,53,25234000,23460000,93.0
2024-03,해피손해보험,실손,60대,남성,853,36,19419000,18076000,93.1
2024-03,해피손해보험,실손,60대,여성,885,40,20756000,19819000,95.5
2024-03,조녁생명,종신,30대,남성,430,2,42280000,32062000,75.8
2024-03,조녁생명,종신,30대,여성,429,2,40454000,30549000,75.5
2024-03,조녁생명,종신,40대,남성,531,3,83558000,64627000,77.3
2024-03,조녁생명,종신,40대,여성,508,4,74720000,56943000,76.2
2024-03,조녁생명,종신,50대,남성,482,3,105893000,85668000,80.9
2024-03,조녁생명,종신,50대,여성,476,4,95252000,75732000,79.5
2024-03,조녁생명,종신,60대,남성,329,2,93240000,75546000,81.0
2024-03,조녁생명,종신,60대,여성,323,3,84134000,67674000,80.4
2024-03,조녁생명,종신,70대,남성,192,1,64900000,55643000,85.7
2024-03,조녁생명,종신,70대,여성,196,2,59976000,49514000,82.6
2024-03,미래라이프,종신,30대,남성,492,2,44141000,32140000,72.8
2024-03,미래라이프,종신,30대,여성,469,3,39442000,27310000,69.2
2024-03,미래라이프,종신,40대,남성,564,3,79826000,58717000,73.6
